epsilon,sample_index,method,posterior_mmd,rmse,true_theta_0,true_theta_1,actual_contamination_fraction,ocsvm_outlier_fraction,mds_gate_passed,mds_lbfgs_evaluations,mds_adapt_and_sample_ms
0.3,22,NPE-MDS (RF),1.0303387641906738,0.13704699277877808,-0.7018910646438599,-0.23399357497692108,0.36000001430511475,0.37,False,11,25.80038597807288
0.3,22,NPE-OR,0.8912739157676697,0.1385573446750641,-0.7018910646438599,-0.23399357497692108,0.36000001430511475,0.37,,,
0.3,23,NPE,3.7730298042297363,0.2958037257194519,-0.1780577003955841,1.5896658897399902,0.2800000011920929,0.33,,,
0.3,23,NNPE,2.2378594875335693,0.295472115278244,-0.1780577003955841,1.5896658897399902,0.2800000011920929,0.33,,,
0.3,23,NPE-MDS (RF),3.1862430572509766,0.2498834729194641,-0.1780577003955841,1.5896658897399902,0.2800000011920929,0.33,False,9,23.18489202298224
0.3,23,NPE-OR,1.2795133590698242,0.15405385196208954,-0.1780577003955841,1.5896658897399902,0.2800000011920929,0.33,,,
0.3,24,NPE,5.6604743003845215,0.5375871062278748,-0.740035891532898,1.815863847732544,0.33000001311302185,0.4,,,
0.3,24,NNPE,3.942599296569824,0.5344910621643066,-0.740035891532898,1.815863847732544,0.33000001311302185,0.4,,,
0.3,24,NPE-MDS (RF),5.61985969543457,0.4966108500957489,-0.740035891532898,1.815863847732544,0.33000001311302185,0.4,False,10,23.74989108648151
0.3,24,NPE-OR,3.585981607437134,0.31037527322769165,-0.740035891532898,1.815863847732544,0.33000001311302185,0.4,,,
0.3,25,NPE,2.8296351432800293,0.3280193507671356,-0.0846903845667839,0.9342324137687683,0.3100000023841858,0.31,,,
0.3,25,NNPE,1.9606627225875854,0.3749290108680725,-0.0846903845667839,0.9342324137687683,0.3100000023841858,0.31,,,
0.3,25,NPE-MDS (RF),3.387686252593994,0.4132358133792877,-0.0846903845667839,0.9342324137687683,0.3100000023841858,0.31,False,10,23.698889068327844
0.3,25,NPE-OR,0.5975324511528015,0.22170017659664154,-0.0846903845667839,0.9342324137687683,0.3100000023841858,0.31,,,
0.3,26,NPE,2.8480148315429688,0.2295268177986145,0.2856703996658325,1.0452316999435425,0.3799999952316284,0.39,,,
0.3,26,NNPE,1.3262932300567627,0.1547326296567917,0.2856703996658325,1.0452316999435425,0.3799999952316284,0.39,,,
0.3,26,NPE-MDS (RF),3.5851616859436035,0.18930822610855103,0.2856703996658325,1.0452316999435425,0.3799999952316284,0.39,False,9,23.216843022964895
0.3,26,NPE-OR,0.8404873013496399,0.2063807249069214,0.2856703996658325,1.0452316999435425,0.3799999952316284,0.39,,,
0.3,27,NPE,3.4513132572174072,0.3152225613594055,-0.7287384271621704,-0.9169890880584717,0.2800000011920929,0.3,,,
0.3,27,NNPE,2.479280710220337,0.4056742787361145,-0.7287384271621704,-0.9169890880584717,0.2800000011920929,0.3,,,
0.3,27,NPE-MDS (RF),0.3139723539352417,0.06850544363260269,-0.7287384271621704,-0.9169890880584717,0.2800000011920929,0.3,False,9,24.27290694322437
0.3,27,NPE-OR,0.29313725233078003,0.1282644271850586,-0.7287384271621704,-0.9169890880584717,0.2800000011920929,0.3,,,
0.3,28,NPE,3.3512442111968994,0.15443050861358643,-0.48220589756965637,1.1460150480270386,0.27000001072883606,0.28,,,
0.3,28,NNPE,1.804380178451538,0.16450121998786926,-0.48220589756965637,1.1460150480270386,0.27000001072883606,0.28,,,
0.3,28,NPE-MDS (RF),2.4707603454589844,0.09406773746013641,-0.48220589756965637,1.1460150480270386,0.27000001072883606,0.28,False,8,22.031175903975964
0.3,28,NPE-OR,0.010084927082061768,0.12490475177764893,-0.48220589756965637,1.1460150480270386,0.27000001072883606,0.28,,,
0.3,29,NPE,4.762585163116455,0.32913878560066223,-0.47303611040115356,1.2378671169281006,0.33000001311302185,0.34,,,
0.3,29,NNPE,2.930534839630127,0.3161877393722534,-0.47303611040115356,1.2378671169281006,0.33000001311302185,0.34,,,
0.3,29,NPE-MDS (RF),2.159498453140259,0.19229669868946075,-0.47303611040115356,1.2378671169281006,0.33000001311302185,0.34,False,11,25.47261491417885
0.3,29,NPE-OR,1.0358381271362305,0.0688360258936882,-0.47303611040115356,1.2378671169281006,0.33000001311302185,0.34,,,
0.3,30,NPE,4.881834030151367,0.39997801184654236,1.968983769416809,-0.29783394932746887,0.3199999928474426,0.39,,,
0.3,30,NNPE,3.044393539428711,0.4065287113189697,1.968983769416809,-0.29783394932746887,0.3199999928474426,0.39,,,
0.3,30,NPE-MDS (RF),3.0675671100616455,0.39917290210723877,1.968983769416809,-0.29783394932746887,0.3199999928474426,0.39,False,12,25.886588031426072
0.3,30,NPE-OR,0.09063738584518433,0.13378405570983887,1.968983769416809,-0.29783394932746887,0.3199999928474426,0.39,,,
0.3,31,NPE,6.230441093444824,0.5879306197166443,0.973676323890686,-0.5150094628334045,0.30000001192092896,0.32,,,
0.3,31,NNPE,1.8946583271026611,0.22129316627979279,0.973676323890686,-0.5150094628334045,0.30000001192092896,0.32,,,
0.3,31,NPE-MDS (RF),1.8962671756744385,0.14790159463882446,0.973676323890686,-0.5150094628334045,0.30000001192092896,0.32,False,10,24.618269060738385
0.3,31,NPE-OR,0.028987526893615723,0.04282837733626366,0.973676323890686,-0.5150094628334045,0.30000001192092896,0.32,,,
0.3,32,NPE,5.724730491638184,0.4889237880706787,1.3708711862564087,1.4774197340011597,0.27000001072883606,0.34,,,
0.3,32,NNPE,3.3412883281707764,0.38833922147750854,1.3708711862564087,1.4774197340011597,0.27000001072883606,0.34,,,
0.3,32,NPE-MDS (RF),0.7334244847297668,0.12157149612903595,1.3708711862564087,1.4774197340011597,0.27000001072883606,0.34,False,8,22.69800694193691
0.3,32,NPE-OR,1.856771469116211,0.15384989976882935,1.3708711862564087,1.4774197340011597,0.27000001072883606,0.34,,,
0.3,33,NPE,1.5374960899353027,0.1448138803243637,-1.1950522661209106,-0.5362082719802856,0.25999999046325684,0.31,,,
0.3,33,NNPE,1.3629441261291504,0.16458629071712494,-1.1950522661209106,-0.5362082719802856,0.25999999046325684,0.31,,,
0.3,33,NPE-MDS (RF),1.8076624870300293,0.3085078001022339,-1.1950522661209106,-0.5362082719802856,0.25999999046325684,0.31,False,8,22.447390016168356
0.3,33,NPE-OR,1.1447181701660156,0.044479914009571075,-1.1950522661209106,-0.5362082719802856,0.25999999046325684,0.31,,,
0.3,34,NPE,2.075827121734619,0.09700974076986313,-1.450286626815796,-0.49161991477012634,0.23999999463558197,0.25,,,
0.3,34,NNPE,1.367340326309204,0.19399350881576538,-1.450286626815796,-0.49161991477012634,0.23999999463558197,0.25,,,
0.3,34,NPE-MDS (RF),3.725792407989502,0.17575393617153168,-1.450286626815796,-0.49161991477012634,0.23999999463558197,0.25,False,7,22.075776010751724
0.3,34,NPE-OR,0.4238709807395935,0.07261869311332703,-1.450286626815796,-0.49161991477012634,0.23999999463558197,0.25,,,
0.3,35,NPE,3.9312849044799805,0.24745772778987885,-0.5116258263587952,-0.8835273385047913,0.30000001192092896,0.31,,,
0.3,35,NNPE,2.3575382232666016,0.24312430620193481,-0.5116258263587952,-0.8835273385047913,0.30000001192092896,0.31,,,
0.3,35,NPE-MDS (RF),1.0163588523864746,0.2713162899017334,-0.5116258263587952,-0.8835273385047913,0.30000001192092896,0.31,False,12,25.741693913005292
0.3,35,NPE-OR,1.738046407699585,0.09375126659870148,-0.5116258263587952,-0.8835273385047913,0.30000001192092896,0.31,,,
0.3,36,NPE,3.3320388793945312,0.24083925783634186,-1.2976938486099243,-0.638124942779541,0.3199999928474426,0.33,,,
0.3,36,NNPE,2.6688404083251953,0.3855321407318115,-1.2976938486099243,-0.638124942779541,0.3199999928474426,0.33,,,
0.3,36,NPE-MDS (RF),3.501054286956787,0.18683487176895142,-1.2976938486099243,-0.638124942779541,0.3199999928474426,0.33,False,7,21.69994602445513
0.3,36,NPE-OR,1.5920072793960571,0.09644303470849991,-1.2976938486099243,-0.638124942779541,0.3199999928474426,0.33,,,
0.3,37,NPE,4.64162540435791,0.3426932990550995,0.3024098575115204,-0.7037293910980225,0.3799999952316284,0.38,,,
0.3,37,NNPE,1.925098180770874,0.23602978885173798,0.3024098575115204,-0.7037293910980225,0.3799999952316284,0.38,,,
0.3,37,NPE-MDS (RF),4.099229335784912,0.2821643054485321,0.3024098575115204,-0.7037293910980225,0.3799999952316284,0.38,False,11,24.689439916983247
0.3,37,NPE-OR,0.1284962296485901,0.01986848935484886,0.3024098575115204,-0.7037293910980225,0.3799999952316284,0.38,,,
0.3,38,NPE,6.06017541885376,0.4950093626976013,-0.2601340711116791,0.6977452039718628,0.3499999940395355,0.35,,,
0.3,38,NNPE,4.118496894836426,0.4676460325717926,-0.2601340711116791,0.6977452039718628,0.3499999940395355,0.35,,,
0.3,38,NPE-MDS (RF),2.445880889892578,0.143072247505188,-0.2601340711116791,0.6977452039718628,0.3499999940395355,0.35,False,16,28.812251053750515
0.3,38,NPE-OR,0.9487927556037903,0.07872077822685242,-0.2601340711116791,0.6977452039718628,0.3499999940395355,0.35,,,
0.3,39,NPE,6.519012928009033,0.785060465335846,1.5332286357879639,-0.17570261657238007,0.28999999165534973,0.35,,,
0.3,39,NNPE,2.67874813079834,0.4659920632839203,1.5332286357879639,-0.17570261657238007,0.28999999165534973,0.35,,,
0.3,39,NPE-MDS (RF),0.45404911041259766,0.14367786049842834,1.5332286357879639,-0.17570261657238007,0.28999999165534973,0.35,False,9,22.430871962569654
0.3,39,NPE-OR,0.3678733706474304,0.2008620798587799,1.5332286357879639,-0.17570261657238007,0.28999999165534973,0.35,,,
0.3,40,NPE,3.5014991760253906,0.27093106508255005,-0.6975300908088684,0.4093663692474365,0.17000000178813934,0.17,,,
0.3,40,NNPE,1.5921577215194702,0.23971106112003326,-0.6975300908088684,0.4093663692474365,0.17000000178813934,0.17,,,
0.3,40,NPE-MDS (RF),1.2317376136779785,0.18500451743602753,-0.6975300908088684,0.4093663692474365,0.17000000178813934,0.17,False,6,22.01602002605796
0.3,40,NPE-OR,0.685977041721344,0.17246250808238983,-0.6975300908088684,0.4093663692474365,0.17000000178813934,0.17,,,
0.3,41,NPE,2.2252845764160156,0.23269324004650116,0.07696080207824707,1.2347289323806763,0.1599999964237213,0.17,,,
0.3,41,NNPE,1.5869667530059814,0.25912556052207947,0.07696080207824707,1.2347289323806763,0.1599999964237213,0.17,,,
0.3,41,NPE-MDS (RF),2.4371938705444336,0.2029416859149933,0.07696080207824707,1.2347289323806763,0.1599999964237213,0.17,False,7,21.70286001637578
0.3,41,NPE-OR,0.16347616910934448,0.1729726344347,0.07696080207824707,1.2347289323806763,0.1599999964237213,0.17,,,
0.3,42,NPE,5.272279739379883,0.3981194794178009,-2.060802459716797,-0.10087104886770248,0.27000001072883606,0.33,,,
0.3,42,NNPE,3.788743257522583,0.5647231340408325,-2.060802459716797,-0.10087104886770248,0.27000001072883606,0.33,,,
0.3,42,NPE-MDS (RF),2.145566463470459,0.16772186756134033,-2.060802459716797,-0.10087104886770248,0.27000001072883606,0.33,False,9,22.802173043601215
0.3,42,NPE-OR,2.811398506164551,0.1808672696352005,-2.060802459716797,-0.10087104886770248,0.27000001072883606,0.33,,,
0.3,43,NPE,3.3809735774993896,0.28960782289505005,1.0308375358581543,0.10991067439317703,0.23999999463558197,0.27,,,
0.3,43,NNPE,1.939643144607544,0.27214500308036804,1.0308375358581543,0.10991067439317703,0.23999999463558197,0.27,,,
0.3,43,NPE-MDS (RF),3.8846449851989746,0.2920759320259094,1.0308375358581543,0.10991067439317703,0.23999999463558197,0.27,False,8,22.55585591774434
0.3,43,NPE-OR,1.0006582736968994,0.16523677110671997,1.0308375358581543,0.10991067439317703,0.23999999463558197,0.27,,,
0.3,44,NPE,3.6251447200775146,0.11532279849052429,-0.8565986752510071,0.3531729578971863,0.3499999940395355,0.36,,,
0.3,44,NNPE,3.0220441818237305,0.23537129163742065,-0.8565986752510071,0.3531729578971863,0.3499999940395355,0.36,,,
0.3,44,NPE-MDS (RF),0.8306388258934021,0.13285501301288605,-0.8565986752510071,0.3531729578971863,0.3499999940395355,0.36,False,9,23.62190803978592
0.3,44,NPE-OR,0.300557017326355,0.20531699061393738,-0.8565986752510071,0.3531729578971863,0.3499999940395355,0.36,,,
0.3,45,NPE,3.0394835472106934,0.35568976402282715,0.3404518663883209,-1.286728858947754,0.3400000035762787,0.38,,,
0.3,45,NNPE,1.8374669551849365,0.3839649558067322,0.3404518663883209,-1.286728858947754,0.3400000035762787,0.38,,,
0.3,45,NPE-MDS (RF),3.4400649070739746,0.3025001883506775,0.3404518663883209,-1.286728858947754,0.3400000035762787,0.38,False,8,23.17966299597174
0.3,45,NPE-OR,1.6436535120010376,0.29894569516181946,0.3404518663883209,-1.286728858947754,0.3400000035762787,0.38,,,
0.3,46,NPE,4.243474006652832,0.36762115359306335,1.5430396795272827,1.2036744356155396,0.23000000417232513,0.27,,,
0.3,46,NNPE,2.2164433002471924,0.31136563420295715,1.5430396795272827,1.2036744356155396,0.23000000417232513,0.27,,,
0.3,46,NPE-MDS (RF),1.5747557878494263,0.11231063306331635,1.5430396795272827,1.2036744356155396,0.23000000417232513,0.27,False,8,22.12138893082738
0.3,46,NPE-OR,0.3608361482620239,0.12474149465560913,1.5430396795272827,1.2036744356155396,0.23000000417232513,0.27,,,
0.3,47,NPE,4.21411657333374,0.41145622730255127,-1.423356294631958,0.6214219331741333,0.25999999046325684,0.32,,,
0.3,47,NNPE,3.0912632942199707,0.4903142750263214,-1.423356294631958,0.6214219331741333,0.25999999046325684,0.32,,,
0.3,47,NPE-MDS (RF),2.0802199840545654,0.2983010709285736,-1.423356294631958,0.6214219331741333,0.25999999046325684,0.32,False,8,23.010737029835582
0.3,47,NPE-OR,3.3530495166778564,0.2896384596824646,-1.423356294631958,0.6214219331741333,0.25999999046325684,0.32,,,
0.3,48,NPE,6.0878095626831055,0.4644368290901184,-0.10106422007083893,0.9587892889976501,0.3400000035762787,0.36,,,
0.3,48,NNPE,3.438551187515259,0.31396228075027466,-0.10106422007083893,0.9587892889976501,0.3400000035762787,0.36,,,
0.3,48,NPE-MDS (RF),0.3611779808998108,0.11848179996013641,-0.10106422007083893,0.9587892889976501,0.3400000035762787,0.36,False,14,26.46878606174141
0.3,48,NPE-OR,0.17317306995391846,0.08232781291007996,-0.10106422007083893,0.9587892889976501,0.3400000035762787,0.36,,,
0.3,49,NPE,2.4623830318450928,0.2841249108314514,0.3347972333431244,-1.0988836288452148,0.18000000715255737,0.19,,,
0.3,49,NNPE,2.135584831237793,0.37814760208129883,0.3347972333431244,-1.0988836288452148,0.18000000715255737,0.19,,,
0.3,49,NPE-MDS (RF),0.5505104064941406,0.16093112528324127,0.3347972333431244,-1.0988836288452148,0.18000000715255737,0.19,False,12,25.426284060813487
0.3,49,NPE-OR,0.6215358972549438,0.14319708943367004,0.3347972333431244,-1.0988836288452148,0.18000000715255737,0.19,,,
0.3,50,NPE,4.077205181121826,0.35274139046669006,1.2884423732757568,0.3238936960697174,0.1899999976158142,0.21,,,
0.3,50,NNPE,1.9258785247802734,0.2891647517681122,1.2884423732757568,0.3238936960697174,0.1899999976158142,0.21,,,
0.3,50,NPE-MDS (RF),0.14700955152511597,0.08547934144735336,1.2884423732757568,0.3238936960697174,0.1899999976158142,0.21,False,12,25.301340967416763
0.3,50,NPE-OR,1.346750020980835,0.18458291888237,1.2884423732757568,0.3238936960697174,0.1899999976158142,0.21,,,
0.3,51,NPE,2.271998643875122,0.20554590225219727,-0.6984418630599976,0.6626145839691162,0.3700000047683716,0.38,,,
0.3,51,NNPE,2.381547212600708,0.34081071615219116,-0.6984418630599976,0.6626145839691162,0.3700000047683716,0.38,,,
0.3,51,NPE-MDS (RF),1.329172968864441,0.16722770035266876,-0.6984418630599976,0.6626145839691162,0.3700000047683716,0.38,False,7,22.552593029104173
0.3,51,NPE-OR,0.04178464412689209,0.023742595687508583,-0.6984418630599976,0.6626145839691162,0.3700000047683716,0.38,,,
0.3,52,NPE,5.113979816436768,0.470182329416275,1.2768011093139648,0.3734709918498993,0.4000000059604645,0.4,,,
0.3,52,NNPE,1.7013628482818604,0.2675340473651886,1.2768011093139648,0.3734709918498993,0.4000000059604645,0.4,,,
0.3,52,NPE-MDS (RF),4.698797225952148,0.31610235571861267,1.2768011093139648,0.3734709918498993,0.4000000059604645,0.4,False,13,26.786447037011385
0.3,52,NPE-OR,0.5277775526046753,0.111886166036129,1.2768011093139648,0.3734709918498993,0.4000000059604645,0.4,,,
0.3,53,NPE,5.034038066864014,0.4196902811527252,-0.32237136363983154,1.3295801877975464,0.27000001072883606,0.31,,,
0.3,53,NNPE,3.2894608974456787,0.41380417346954346,-0.32237136363983154,1.3295801877975464,0.27000001072883606,0.31,,,
0.3,53,NPE-MDS (RF),1.392578363418579,0.15352830290794373,-0.32237136363983154,1.3295801877975464,0.27000001072883606,0.31,False,10,23.935572942718863
0.3,53,NPE-OR,2.353933572769165,0.20669952034950256,-0.32237136363983154,1.3295801877975464,0.27000001072883606,0.31,,,
0.3,54,NPE,2.539996862411499,0.2626049518585205,0.17298585176467896,-0.30106261372566223,0.3400000035762787,0.34,,,
0.3,54,NNPE,0.9650744795799255,0.1745874285697937,0.17298585176467896,-0.30106261372566223,0.3400000035762787,0.34,,,
0.3,54,NPE-MDS (RF),1.7207167148590088,0.2177523523569107,0.17298585176467896,-0.30106261372566223,0.3400000035762787,0.34,False,4,19.32100800331682
0.3,54,NPE-OR,0.5386093258857727,0.03164975345134735,0.17298585176467896,-0.30106261372566223,0.3400000035762787,0.34,,,
0.3,55,NPE,5.3051018714904785,0.40615221858024597,0.12321260571479797,1.3439968824386597,0.3100000023841858,0.32,,,
0.3,55,NNPE,3.672049045562744,0.4162188172340393,0.12321260571479797,1.3439968824386597,0.3100000023841858,0.32,,,
0.3,55,NPE-MDS (RF),1.3494548797607422,0.20022724568843842,0.12321260571479797,1.3439968824386597,0.3100000023841858,0.32,False,14,27.14338304940611
0.3,55,NPE-OR,0.10116666555404663,0.04751337692141533,0.12321260571479797,1.3439968824386597,0.3100000023841858,0.32,,,
0.3,56,NPE,5.191313743591309,0.426454097032547,-1.1670299768447876,-0.895787239074707,0.3799999952316284,0.44,,,
0.3,56,NNPE,3.9194860458374023,0.47818392515182495,-1.1670299768447876,-0.895787239074707,0.3799999952316284,0.44,,,
0.3,56,NPE-MDS (RF),5.26896333694458,0.34165704250335693,-1.1670299768447876,-0.895787239074707,0.3799999952316284,0.44,False,11,26.12274093553424
0.3,56,NPE-OR,1.9505549669265747,0.10532893240451813,-1.1670299768447876,-0.895787239074707,0.3799999952316284,0.44,,,
0.3,57,NPE,3.4589614868164062,0.2765396237373352,0.3803463876247406,0.13303479552268982,0.30000001192092896,0.3,,,
0.3,57,NNPE,2.804219961166382,0.3841342031955719,0.3803463876247406,0.13303479552268982,0.30000001192092896,0.3,,,
0.3,57,NPE-MDS (RF),3.612607002258301,0.30018141865730286,0.3803463876247406,0.13303479552268982,0.30000001192092896,0.3,False,4,20.212816074490547
0.3,57,NPE-OR,0.8190457224845886,0.16521762311458588,0.3803463876247406,0.13303479552268982,0.30000001192092896,0.3,,,
0.3,58,NPE,6.022367477416992,0.5193151831626892,-1.8650628328323364,0.9310458898544312,0.3100000023841858,0.38,,,
0.3,58,NNPE,3.396916151046753,0.4748554229736328,-1.8650628328323364,0.9310458898544312,0.3100000023841858,0.38,,,
0.3,58,NPE-MDS (RF),2.214644193649292,0.18552935123443604,-1.8650628328323364,0.9310458898544312,0.3100000023841858,0.38,False,10,24.441418005153537
0.3,58,NPE-OR,4.036200046539307,0.2904149293899536,-1.8650628328323364,0.9310458898544312,0.3100000023841858,0.38,,,
0.3,59,NPE,5.199187755584717,0.3038029074668884,0.21449488401412964,-1.7588493824005127,0.3499999940395355,0.41,,,
0.3,59,NNPE,3.1241700649261475,0.33691105246543884,0.21449488401412964,-1.7588493824005127,0.3499999940395355,0.41,,,
0.3,59,NPE-MDS (RF),3.8787641525268555,0.30343133211135864,0.21449488401412964,-1.7588493824005127,0.3499999940395355,0.41,False,8,23.56236905325204
0.3,59,NPE-OR,1.3225066661834717,0.06881808489561081,0.21449488401412964,-1.7588493824005127,0.3499999940395355,0.41,,,
0.3,60,NPE,5.359269142150879,0.46363428235054016,0.27763810753822327,-0.903311550617218,0.3499999940395355,0.38,,,
