n,replicate,original_posterior_mean,mds_posterior_mean,posterior_variance,original_squared_radius,mds_squared_radius
10,201,0.0513329377775,0.153003145171,0.0975609756098,0.100196046111,0.120970938042
10,202,-0.148611270097,-0.126057464295,0.0975609756098,0.11964628521,0.113451459914
10,203,0.101978526829,0.154866437333,0.0975609756098,0.107960595544,0.121544589022
10,204,0.0706519279707,0.00374707668501,0.0975609756098,0.102552670536,0.0975750161934
10,205,0.0577139811218,0.0617830932806,0.0975609756098,0.100891879227,0.101378126225
10,206,0.00344076648566,0.0514927724418,0.0975609756098,0.0975728144838,0.100212481223
10,207,-0.0391571967959,-0.211605831186,0.0975609756098,0.0990942616707,0.142338003402
10,208,0.182000566233,0.179050272922,0.0975609756098,0.130685181719,0.129619975843
10,209,0.167065304021,0.298434661183,0.0975609756098,0.125471791417,0.186624222605
10,210,0.218259183366,-0.0340868932531,0.0975609756098,0.145198046733,0.0987228919014
10,211,0.403855640714,0.344181135215,0.0975609756098,0.260660354146,0.216021629447
10,212,-0.610534004737,-0.677758236511,0.0975609756098,0.47031274655,0.556917202769
10,213,0.64326233742,0.662162390786,0.0975609756098,0.511347410353,0.536020007381
10,214,-0.838319814716,-0.763460996062,0.0975609756098,0.800341087355,0.680433668117
10,215,-0.182130290205,-0.20004059636,0.0975609756098,0.13073241822,0.137577215802
10,216,0.110152742911,0.132687662414,0.0975609756098,0.109694602381,0.115166991367
10,217,-0.118579453375,-0.111665145344,0.0975609756098,0.111622062373,0.110030080294
10,218,0.168353907127,0.478923828578,0.0975609756098,0.125904013655,0.32692900919
10,219,0.00502046843389,0.396499276805,0.0975609756098,0.0975861807131,0.254772652117
10,220,0.650402753361,0.673562198457,0.0975609756098,0.52058471719,0.5512470108
10,221,-0.189589025309,-0.117967250032,0.0975609756098,0.133504974127,0.11147724769
10,222,-0.552176118961,-0.496499769656,0.0975609756098,0.402459441961,0.344072996878
10,223,-0.147365379082,-0.178946258118,0.0975609756098,0.119277530562,0.129582738904
10,224,0.533240858272,0.0280437935329,0.0975609756098,0.38190678854,0.0983474299655
10,225,0.093839414664,0.099008950785,0.0975609756098,0.106366811354,0.107363747945
10,226,-0.347980913755,-0.436935129423,0.0975609756098,0.218651691947,0.288473282934
10,227,0.37098775025,0.365364731703,0.0975609756098,0.235192886445,0.231052362782
10,228,0.512344858155,0.438637801807,0.0975609756098,0.360058229288,0.289964096784
10,229,0.385149527544,0.476478010614,0.0975609756098,0.245901134177,0.324592270208
