epsilon,seed,s_observed,s_mds_rff,adapt_ms,theta_true,npe_mean_baseline,npe_mean_mds,abs_error_baseline,abs_error_mds
0.1,1013,0.784620452349,-0.0195666179061,6.9672151003,0,0.776861667633,-0.0235071387142,0.776861667633,0.0235071387142
0.1,1014,0.798816389493,0.0745761841536,7.3060519062,0,0.791020870209,0.0699359402061,0.791020870209,0.0699359402061
0.1,1015,0.811744480395,0.0229193866253,4.31777909398,0,0.80391561985,0.0186534151435,0.80391561985,0.0186534151435
0.1,1016,0.904431774695,0.193404600024,5.55613590404,0,0.896370112896,0.187991738319,0.896370112896,0.187991738319
0.1,1017,0.878362637819,0.0707401782274,5.03652798943,0,0.870365619659,0.0661269649863,0.870365619659,0.0661269649863
0.1,1018,0.771213335115,-0.026970051229,6.942570908,0,0.763489663601,-0.0308524183929,0.763489663601,0.0308524183929
0.1,1019,0.881354430852,0.0980212390423,5.22904400714,0,0.873350143433,0.0932189524174,0.873350143433,0.0932189524174
0.1,1020,0.829256367395,0.0145360529423,4.73236199468,0,0.82138299942,0.0103331264108,0.82138299942,0.0103331264108
0.1,1021,1.01383976461,0.235922977328,5.61534799635,0,1.00550472736,0.230262950063,1.00550472736,0.230262950063
0.1,1022,0.750744193371,-0.000556766986847,5.12172305025,0,0.743074953556,-0.00464490056038,0.743074953556,0.00464490056038
0.1,1023,0.776502494046,-0.0322421044111,6.29744282924,0,0.768765091896,-0.0360826514661,0.768765091896,0.0360826514661
0.1,1024,0.740993512313,-0.0260342359543,6.13686884753,0,0.733350753784,-0.0299239531159,0.733350753784,0.0299239531159
0.1,1025,0.734022577515,-0.0377350524068,7.03969900496,0,0.726398766041,-0.0415319539607,0.726398766041,0.0415319539607
0.1,1026,0.759351298465,-0.0476631596684,6.53418200091,0,0.751659274101,-0.0513800047338,0.751659274101,0.0513800047338
0.1,1027,0.896252731768,0.139742717147,7.039292017,0,0.888211250305,0.13466361165,0.888211250305,0.13466361165
0.1,1028,0.643361354545,-0.19445052743,5.21503598429,0,0.635997354984,-0.19689193368,0.635997354984,0.19689193368
0.1,1029,0.893092259028,0.0320876538754,4.37322910875,0,0.885058641434,0.0277537312359,0.885058641434,0.0277537312359
0.1,1030,0.813173606602,0.0169997960329,4.29016095586,0,0.805341005325,0.0127783212811,0.805341005325,0.0127783212811
0.1,1031,0.713544393253,-0.0888346657157,5.23249711841,0,0.705976843834,-0.0922117829323,0.705976843834,0.0922117829323
0.1,1032,0.725183592377,-0.014641277492,6.12433487549,0,0.717583954334,-0.0186204388738,0.717583954334,0.0186204388738
0.1,1033,0.687669324105,-0.105878889561,7.02044204809,0,0.680174946785,-0.109110891819,0.680174946785,0.109110891819
0.1,1034,0.996780274301,0.223619863391,4.54387278296,0,0.988488197327,0.218029752374,0.988488197327,0.218029752374
0.1,1035,0.806456306213,-0.00382401794195,6.14968803711,0,0.798640906811,-0.0078868996352,0.798640906811,0.0078868996352
0.1,1036,0.970901173208,0.180338039994,5.08529809304,0,0.962674200535,0.175004139543,0.962674200535,0.175004139543
0.1,1037,1.01881506431,0.208139672875,4.33375802822,0,1.01046729088,0.202639371157,1.01046729088,0.202639371157
0.1,1038,0.8764236817,0.107304513454,6.90972292796,0,0.868431508541,0.102439314127,0.868431508541,0.102439314127
0.1,1039,0.872704824114,0.0729409903288,6.55747996643,0,0.864721894264,0.0683122873306,0.864721894264,0.0683122873306
0.1,1040,0.878370805097,0.0325140953064,5.07350009866,0,0.87037396431,0.0281769372523,0.87037396431,0.0281769372523
0.1,1041,0.960011541456,0.10016644001,6.86636311002,0,0.951811611652,0.0953493565321,0.951811611652,0.0953493565321
0.1,1042,0.650224875338,-0.165345206857,6.02900213562,0,0.642840087414,-0.168053284287,0.642840087414,0.168053284287
